"अब काफी अच्छा होता है क्योंकि उनकी जनसंख्या बहुत कम दी जा रही है तो हमें उनको देखना था तो एक देखना था मतलब वो तो देखना था लेकिन हमारा प्रोजेक्ट भी था कि जो जन जाती पाई जाती है उधर कि उधर की एरिया में उसके बारे में देखना अब अनुभव करके कुछ लिखना था तो वह तो बिना देखिए नहीं हो सकती थी तो हम वहां गया थे कुड़रमा घाटी तरफ पर दिवोग काफी जंगली एरिया है वह जो खांड जनजाति पाए जाती ना वहां पाए जाती है तो जंगल का सफर होता है जब हम रहने के लिए गए थे नातो चाहते के साथ जैसे हम वहाँ पहले एंटर किये थे तो पहले तो गिर गया थे लगड़ा के उपर से नीचे पहली बारी था क्योंकि चलना नहीं आता न वहाँ का जो लैंड एरिया होता है इधर उधर काफी इधर जाओ तो उधर लुढ़क जाओगे हां तो फिर वहां जो दिन भर तो दिन में तो खोजने में वक्त बीत गया। जब रात की बारी आई तो हमने टेंट गड़ा और रहा तो जब पता जैसी रात हुआ ना शाम मतलब छै सात में इतना अजीब सा आवाज आने लगा बहुत अजीब सा डर तो इतना लगा था कि अगर कोई आता तो हम टैंट उखाड़ ही बाग जाते लेकिन कुछ आया नहीं ऐसा कुछ हुआ नहीं डर लगता है लेकिन बहुत सारे थे तो पता सब अपना अपना कैम्प डाल के रह रहा था और हम अकेली थे क्योंकि हमें बहुत सारा प्रोजेक्ट लिखना था तो हम अकेली बैठे थे कि मुझे करनी भी तो है न क्योंकि वहाँ घूमने तो गए नहीं थे और तो ऐसा ही बात था तो पता है रात को मतलब जैसे छः सात आठ किलोमीटर में नौ बजे है नौ उसके बाद लेकिन शांति लेकिन सुकुन बहुत मिला और जैसे सुबह हुआ ना जैसे घर में तो सुबह उठते हैं तो ये काम करो वो काम करो तो लगता है कि सर सुबह हो गया लेकिन कोई उठाने वाला नहीं था पता आराम से सो रहे थे सुबह दस बज गया था और जो जन जाती हैं हमने हां सुना है कि वहां की खंड जन जाती पाए जाती है तो पता ऐसे हम्म हम लोग की तो सुबह होती है की मम्मी उठाने आती है तो वह मम्मी नहीं उठाने के लिए वो लोग उठाने के लिए आए थे। अब पता है कैसे उठाएं उठा के हम को बाहर कर दिया टेंट से बाहर उखाड़ मतलब उखाड़ कर हाँ अराम से हां आराम से सो रहे थे हम और पता है जब उठे ना तो ऐसे उन लोग चिला रहे थे तो मेको समझ में आ नहीं रहा था कि क्या बोल रहे ऐसे हुर कुछ हुर कुछ के बदक बदक उड़न्टा साथ कुछ रहे थे बहुत अजीब सा अनुभव था क्योंकि वो पता है उठा उठा के उनको पटक रहे थे बार बार और वो किस भाषा में बात कर रहे थे मुझे समझ में नहीं आ रही थे तो जो हमारे गार्ड अंकल थे न वो आके फिर बताए कि नहीं नहीं ये लोग। उनको लगा कि सायद उनको खतरा महसूस हो रहा था हम लोग से हां बाहरी आ गया तो, वहां के जो थे ना वो अपने भाषा में कुछ बात किए तो हमको तो कुछ समझ में नहीं आया, लेकिन वो अपने भाषा में बात कर रहे थे तो फिर फिर पता है हम को छोड़ दिए फिर घर घर तो नहीं। अ रोड पे होता है न रोड का जो एरिया वो रोड पे हम लोग को छोड़ने आए और कुछ अपनी भाषा में ही बात कर रहे थे तो समझ में तो आए न लेकिन अब दुबारा हम घाटे तो नहीं जाएंगे हाँ बोहोत और फिर अमेजन का जंगन होता है ना वो उससे भी थोड़ा मतलब जुड़ा हुआ है हूं जी पता है लेकिन जब लोग घूमने जाते हैं तो लाइट वगैरा लेकर जाने चाहिए हम ने मिस्टेक किए कि हम लाइट नहीं ले गए थे एरिया तो जहां डर रहेगा वहा थोड़ा सा मजा आएगा वहा पर मजा आएगा वहा पर डर भी तो होनी चाहिए थोड़ा सा बढ़ना हम लोग भूल जायेगा न हा आपको पता है आपको एक बात पता जब तंबू गाड़ के रहते हैं ना हम लोग टेंट वगेरा अगर कहीं भी कैम्पिंग करने जाते हैं तो आसपास की एरिया मतलब कुछ एरिया में थोड़ा पता है आग लहरा देना चाहिए",443,data/processed/audio/0.wav, अगर अदर अदर की अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अ,0.9958677685950413, अगर अदर अदर की अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अगर अ
"जी जी जी जी जी । जी जी जी हां उधर हां जी हा हा,पहली बार था, पहली बार था,क्या आप लोग का जंगल में कैंपिंग जी हा वहां का जो रास्ते होते है,थोड़े हा रास्ते होते है,वो उबड़खाबड़ रास्ते होते है। जी जी जी बिल्कुल। जी डर डर डर लगा मतलब होते हैं जंगलों में जब हम किसी जंगलों में एडवेंचर करने जाते हैं जंगलों में हम जब कैंपिंग करने जाते हैं तो इसी रात की माहौल होता है उसे डर तो डर सबको लगता है जी जी जी आह जी जी जी। ही बहुत जी जी हा हा जी जी हाँ हां हा उठा के सीधे आप सोई हुए थे आप सोई हुए थे आपको सोई हुए टांक की लिया है बाहर हा हा अच्छा अच्छा मतलब एक मतलब अजीब साउन बहुत हाँ ये आपके लिए है न हाहाहाआपको डर भी लग रहा होगा और अजीब ही अहम हुआ था डर भी लग रहा था जो खतरा महसूस उनको लगा है कोई मतलब बाहरी आ गया है कुछ अ कुछ करने आ गया जी जी टी हाँ हाँ जी हाँ अच्छा अच्छा अह जहां तक मेरा एक्सपीरियंस रहा है कि अगर जंगलों या हिल स्टेशन पर कैंम्पिंग करने की योजना बनाये तो हमने एक बार जो नेपाल का जंगल है नेपाल में काफी कुख्यात जंगल है बहोत बड़ी जंगल नेपाल की बोर्डर बिहा बिहार की बिहार और नेपाल को बॉर्डर है और भारत भारत और नेपाल का भी बॉर्डर है वहां पर बहुत बड़ा जंगल है बहुत घनां जंगल है लगभग मेरे को लगता है बारह किलोमीटर मे फैला हुआ है वो जंगल हाँ जी जी जी तो मैं बता रहा हूँ न तो हम हम लोग गए थे अह्ह्ह तो वो मतलब बिहार ओर भारत के मतलब भारत ओर गुरु उसके बॉर्डर पे था तो हम लोग जब कैंपिंग करने गए थे अह्ह् कैंपिंग करने गये तो हम लोगो ने मतलब ऐसे घूमने की घूमने की अहह मतलब हम जंगल घूमने गए थे ठीक हैं तो हम लोग ऐसे घूमने के शोक मैं तो हम लोग चार दोस्त कैंप वगैरह जो भी चीज होती हैं वह चीज लेकर निकल गए थे वह एक अजीब सा वह था की मतलब ट्रेन पकड़ वह जाकर स्टील ज्वेलर्स जी जी जी वो तो मतलब जरूरी जरूरी चीजे मैं लेके जैसे मै था हम लोगों का पहला बार था तो उतना एक्सपीरियंस नहीं था जो हम लोग वीडियो से देख कर सीखा था वही लेकर हम लोग गए थे वही लेकर हम लोग कैंपिंग किए थे जंगल में मिजोरम में जंगल घूमने गए थे तो क्या हुआ कि मैं आपको बता रहा हूं तो वो बहुत ही घना जंगल है वहां पे अभी भी मतलब सेर और बाग घूमते है ऐसे रातों को घूमते है वो तो क्या हुआ जब स्टेशन जहां उस जंगल का स्टेशन है वहां पर जब ट्रेन रुकी ना तो जब ही ट्रेन रुकी ना तो चारों तरफ से बंदर ये कोई ऐसे ऐसे पक्षियों और ऐसे ऐसे पशु थे जो ट्रेन के पास आ गए थे । तो हमें वहीं से डर लगना स्टार्ट हो गया था मैंने कहा हम लोगों ने मतलब वो जो रात बिताई काफी भयानक रात थी, मतलब जिस जगह पे हम लोग सोए थे। जो ह जो भी हमारे जो भी हमारे चीट हम लोके गए थे लो के लेके गए थे हाँ तो वहां पे जब हम लोग सोए थे रात को तो स सा मतलब शेर की दहाड़ने की आवाज आ रही थी। लोग काफी मतलब भयानक चीज़ मुझ लग रहा था कि शेर कब आएगा। कब मतलब पूरी इसकी चक्कर में पूरी रात सोन नहीं पाए तो काफी मतलब डरावना और काफी मतलब डरावना बोले और मज़ेदार दोनों REDACTED तंबू और खाना जैसे जरूरी चीजों को पैक करना तो जहां तक मुझे याद है तो हम लोगों ने जो वीडियो विडोज़ देखे थे उसके थ्रू हमने ओनलाइन तंबू मंगाया था तंबू लेके गए थे लोग और एक मजा एक चीज होता है ना कि अब नहीं जाते वहां पर बना की खाने का जो मजा होता है ना वो अलग होता है तो हम लोगों ने रात को मतलब हम तो खाने वाले सामान लेके गए थे वहाँ पर बनाने के लिए जो सारी सामान सारी सभी साम्रगी में वो लेकर गए थे वहां पर हम रात के रात को मतलब उसके लकड़ी जला के जंगलों से मतलब जैसे पहले लोग पुराने लोग करते थे न लकड़ी जला के हां बिल्कुल बिल्कुल तो हम लोगों ने किया था वैसे हम लोगों ने किया था मैं बता रहा हू ठंड का मौसम था वो तो",443,data/processed/audio/1.wav, जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी,0.9576719576719577, जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी
"लेकिन हम लोग इसे छुपछुप के लोगों के घर जाकर खेला करते थे यही सब शरारत थी आपकी कुछ ऐसी याद हो तो बता सकते हैं अ REDACTED जी जी अच्छा तो जी जी जी जी। अच्छा जी अच्छा जी जी आपकी आवाज कट रही है आपकी आवाज थोड़ा कट रही है आपकी आवाज थोडी कट रही हैं हलो हलो आपकी आवाज़ थोड़ी कट कट के आ रही है हां अभी आ रही हैं, अभी आपकी आवाज , हेल्लो हां तो थोड़ा सा आवाज कट जी जी ये तो ये तो मतलब ये बोला आपने बोला कि जो बचपन में तो यही होता था ना कि जो मां बोले तो वो चीजें नहीं करनी होती है जो पेरेंट्स बोलें तो वो ही नहीं करनी होती है जो चीजे मना करी वो करने में बहुत ही मजा आता है तो हम लोग के साथ भी ऐसा था जैसा आपने बोला कि ऐसे लंच वाला वाली चीजें तो हम लोग को भी ये ही था।क्या था कि लंच में ना खेलना खेलने के चक्कर में हम लोग लंच नहीं खाते थे तो और मम्मी के दर से क्या करते थे तो वो फेंक। तो सकते नहीं है उतनी अकल भी नहीं थी तो बैग के जो ऊपर वाले हिस्से होते हैं ना उसमें डाल डाल के रख लेते थे और खाली डिब्बा लेकर आ जाते थे बट इतनी अकल नहीं थी कि वो फेंक दे या किसी को खिला दे ये मतलब तो ऐसा नहीं सोच सकते तो जब हम साल में मम्मी धोती थी न बैग को दस दिन में पंद्रह दिन पे जब बैग धोती थी तो उस समय वो निकलता था पूरी पराठे जो भी रहते थे तो उसके लिए बहुत डांट पड़ती थी मतलब जो यह करती हो खाना नहीं खाती उसके लिए कंप्लेंट भी बेसिकली किया गया तो जो हर स्कूल में होती है ना दाई तो फिर हम लोगों को थोड़ा सा यह सब मतलब लंच चेक करके उसको मम्मी ज्यादा पैसे देती थी कोशिश ना कि आप लोग आप तो यह चेक कर लीजिएगा कि लोग खा रही है कि नहीं तो यह सब होता था। ओर फिर एक और चीज है कि जैसे हम लोग छोटे थे ना, हम लोग खेलते थे एक जगह, तो मम्मी ना मना। करती थी, मतलब वो, वो घर खाली था, बहुत दिनों से खाली था, और बच्चों को तो खाली जगह ही चाहिए ना, कि वहां पर कोई. ये ना करें मतलब डिस्टर्ब न करें खेलने में ये ऐसा कुछ तो हम लोग वहां पे खेलने जाते थे तो बट मम्मी तो वो खाली जगह था, तो पता नहीं वहां पे कुछ ऐसा था, कि नहीं जाना होता हैं, या ये भी जो भी तो मम्मी नहीं चाहती थी कि उधर जाएं। लेकिन हम लोगो को हम लोग हमेशा उधर ही खेलने जाते थे तो उस उस चक्कर में फिर एक दिन मम्मी बैठा के हम लोगों को इतना डरावनी डरावनी कहानिया सुना दी फिर उसके बाद फिर हम लोग उधर से जाना ही छोड़ दिए और ऐसा हो गया था डर के मारे कि उधर देखते भी थे न तो जितनी भी कहानियां बताईं थी मम्मी तो वो सब नजर आता था वहां पे तो हम लोग उसके बाद बहुत डर डर के रहते थे और उधर नहीं जा मतलब मम्मी का जो काम था न वो हो गया कि नहीं जाने वह कितना भी मना की तो नहीं माने बट बोल बोल दी तो फिर जाना बंद कर देंगे हम लोग बहुत ज्यादा शरारत किया करते थे आज कल के तो बच्चे ऐसा होता नहीं है तो आगे का टॉपिक है किसी निर्दोष शरारत की कहानी सुनाइए और बताइए उसके उस का क्या नतीजा निकला तो कभी ऐसा कुछ शरारत किये है जिनका कुछ ऐसा भयंकर सा नतीजा निकला हो हेलो हेलो हेलो आपकी आवाज नहीं आ रहीं बिल्कुल भी आपकी आवाज बिलकुल भी नहीं आ रही है हेलो आपकी आवाज बिल्कुल भी नहीं आ रही है",475,data/processed/audio/2.wav, अपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने,0.9969278033794163, अपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने आपने
"जी जी जी जी जी मेरे तो जैसे बहुत सारी यादे हैं कि मैं बताओं तो मे अ मेरा क्या था कि अ मतलब हमें तो बहुत ही किया जैसे कि हम लोग थर्ड फोर्ट में थे तो जैसे मेरी मम्मी ने कभी कोई अच्छा लंच नहीं दिया ऐसे होता है ना कभी हम लोग रोटी भुजिया लेके जाते थे पराठा भुजिया लेके जाते थे मुझे ना वो उतना पसंद नहीं था जिससे कोई पराठा के साथ सब्जी रहती थी तो मैं खा लेती थी लेकिन जो भुजिया के साथ पराठा हो गए फिर सब्जी हो गया तो मुझे ना वो उतनी अच्छी नहीं लगती थी तो फिर क्या करती थी या तो मैं आपनी बेस्ट फ्रेंड को खिला देती थी या फिर हम लोग क्या करते थे कि जैसे अह मतलब होता है ना कि क्लास मे बहुत लोग ऐसे होते हैं कि उनको अपना लंच नहीं चलते दूसरों का लंच अच्छा अच्छा लगता है जैसे कि अ बहुत लोग ऐसे थे मेरे क्लास में कि वो खुद रोटी भुजिया लेकर आए तो उनका मतलब उनको वह खराब लग रहा है लेकिन जैसे मैं रोटी भुजिया लेकर जाती थी तो उनको बहुत अच्छा लगता था तो मैं कभी उनको खिला देती थी कभी अपनी बेस्ट फ्रेंड को खिला देती थी या फिर कभी मेरी बेस्ट फ्रेंड जो है वो कोई अच्छा लंच लाइ है पास्ता मैगी नूडल्स ये सब लेके आई हैं तो फिर मैं उसका लंच आह मतलब हम लोग शेयर खाते थे या फिर मैं ही उस उसका खा जाती थी और फिर जैसे क्या है ना कि बचपन में मुझे मम्मी एक बहुत ही मतलब टेस्टी सा लंच देती थी। वो क्या करती थी कि जो वो होता है ना दाल फ्राइ जो होता है तो दाल फ्राइ बनाकर देती थी एंड उसके साथ ना वो होता है एक मैदा मैदा का न पूरी होता है तो वो मुझे देती थी वो मुझे बहुत पसंद था बहुत सारा तो मैं जिस दिन वो ले की जाती थी न मैं उस दिन किसी के साथ उसके साथ शेयर नहीं करती थी बस एक जो मेरी बेस्ट फ्रेंड है जो मेरे बगल में बैठती थी उस तो स्कूल में बस खिलाती थी जैसे कि मम्मी ने चार पुरिया दी है तो मैं उसको दो पुरी देती थी दो पूरी मै खाती थी तो यह फिर शरारतों के अगर बात करें जैसे की अह अह गर्मी के महिने में तो मुझे भी कोई बाहर नहीं निकलने देता था, लेकिन जैसे जैसे ही शाम होती थी, तो जैसे जो मेरी अगल बगल की जो मतलब अह फ्रेंड लोग हैं, जो मेरे साथ स्कूल में थी, तो मैं उनके घर जाती थी, अब जैसे क्या है कि मेरा घर जो है वो जैसे मेरा घर जो है ना वो मेन रोड पे है तो अब मुझे कोई बाहर नहीं निकलने था क्योंकि बोलते थे कि गारी तुम्हें ठोक के भाग जाएगी तुम बच्ची हो तो मतो मुझे भी डर लगता था लेकिन जैसे ही शाम होती थी ना तो मैं सारे फ्रेंड लोगों के साथ उनके घर पे जाती थी एंड हमलोग एक ही जगह को अड्डा बनाए हुए थे एक हम लोग का पार्क था उसमें हमलोग अपना मतलब खेलते थे एंड जैसे कि क्या है ना की अह उन लोगों का घर जो है ना की थोड़ा गली मे है तो गली में होती होती है हम लोग किसी के भी घर में नहीं मतलब ऐसे एक घर था उसके उनके यहाँ पे ना बकरी जो होता है ना बकरियाँ वो लोग पालते थे तो क्या होता था कि जैसे कभी उनके घर पे जो मतलब जो बकरी जो होती है वो छोटे छोटे बच्चें जो होते हैं बकरी के तो कभी अगर बच्चों ने जन्म लिया हो अ बकरियों के या फिर किसी गाय का जो बेबी हुआ हो तो हम लोग डैली उनको देखने जाते थे उनको खाना खिलाते खास देने से घास कि खिलाते थे पर या फिर जो गाय है उनको हम रोटी खिलाते थे यही सब किया है छुप छुप के जाना मैम मेरे इधर नेटवर्क ही ऐसा है मैं क्या कर सकती हूँ आच्छा आप बोल सकते हूँ ओके ओके आप बोल सकते हूँ कोई दिक्कत नहीं है हाँ हेलो हेलो मैम मतलब मेरे घर न थोड़ा है रहता है इशु ओके ओके तो मतलब मेरे इधर ना थोड़ा नेटवर्क का इशू रहता है तो आप टॉपिक पर कंटिन्यू कर सकते हो कोई दिक्कत नहीं है जी जी जी जैसे की ऐसा तो मतलब कुछ नहीं है लेकिन क्या था की हाँजी एक जो फैमिली थी ना तो ज जी। क्या अभी भी नहीं आ रही है मैम अभी भी नही आ रही है।",475,data/processed/audio/3.wav, जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी,0.9896238651102465, जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी जी
"हां जी पहले बात करते हैं विवाह की तो इस मुवी में अ मुझे रोना आता है इसी वजह से कि अ हिरोइन जो होती है वो उनका मां बाप दोनों मर चुके होते हैं और उनको उनके चाचा चाची ने पालते हैं और फिर उन अ ओ मां के लिए तरसते हैं जब वो उनसे चाची से प्यार आ प्यार पाने के लिए लेकिन उनके चाची ने उनसे प्यार नहीं करते हैं उनके छोटे बेटी जो काले रंग की है तो वो उनसे जलती है ठीक है।तो फिर जब उनका शादी होने वाला था उनके अ उनके तो शादी। कल था जो आज के दिन होता है ना जो मंगलकृत्य होता है उसी दिन उनके घर पे आग लग जाती है तो फिर हीरोइन ने उनके बहन को बचाने के लिए भाग के जा कहते हैं उनको फिर बचा लेते हैं और फिर आ जब वो दोनों नीचे आते हैं तो उनके ऊपर उनका घर का वो जो लकड़ी का कुछ बना था ना ऊपर तो वो उनके ऊपर गिर जाता है हीरोइन के ऊपर गिर जाता है छोटी बहन को कर लेते हैं तो फिर उनका जो बदन है ना वो जल जाता है तो फिर मेडिकल में जाकर उनका चाची जब देखते उनका चाची के आंखों के सामने ये सब हुआ ना जब उनके चाची ने देखा तो अ बहुत रियलाइज किये कि मैं कितना लड़की को कितना गलत समझ रही थी उससे प्यार नहीं किया उसका शादी होने वाला था इस सब विदाई होने वाली थी और ये सब क्या घट गया मेरे लिए तो फिर उनके चाचा ने बोलते थे उसके खुब खूबसूरत बदन के लेके आप जलते थे लो उनका बदन ही जल गया पूरा चाचा जी बोलते थे उनके चाची को तो ये सीन देखकर मेरे को बहुत रोना आया और फिर ओजो हीरो होता है ना अ ओ उसको उम्म.पीछे डाल के कि उनका बदन कितना जल गया है क्या भी हुआ जो भी हो तो उनसे प्यार करते थे न उसको साइड में रख के उनसे शादी कर लिया तो ये देख के बहुत रोना आया मेरे को तो फिर आपको कौन सि फिलिम आह लगा बोलिए, जी REDACTED जी जी जी जी। जी अच्छा ठीक है और कुछ बताना है आपको इस बारे में जी जी, बताईए हां, कहानी हां एक विवाह इसी में होता है कि उनके फैमिली में कोई नहीं होते हैं ठीक है उनके पिताजी एक ही होते हैं तो तो फिर वो ही कम उम्र में गुजर जाते हैं तो ये दो बहन होते हैं एक छोटा भाई होता है तो उनके बड़े बहन का क्या करते हैं उनका अ मंगनी हो जाता है और फिर क्या होता है उनका पिताजी चले चल बसते हैं और फिर वो दोनों भाई बहन को पढ़ाने के लिए शादी ही नहीं करते हैं , उनसे लेकिन वो जो अ उनके मंगेतर है ना उनसे बहुत प्यार करते हैं , उनको सपोर्ट करते हैं तो फिर उनके बड़े भाई ने बहुत मेहनत किया और म्यूजिक स्कूल खोले । बच्चे को म्यूजिक सिखाए और आ ऐसे करके बहन और भाई दोनों को पढ़ाई किए और फिर बहन को भी शादी करवाए भाई को भी शादी करवाए उस आ उस समय तक आ वो जो हते है ना उनके मंगेतर उनके वेट कर रहे उनको तो फिर उन दोनों छोटे भाई बहन का शादी हो गया फिर इन दोनों का शादी हुआ ठीक है वैसे ही आप कुछ बताइए जी. जी जी जी जी अम्म दुःखद अंत और खुशहाल अंत की तुलना करें तो इस बारे में आप पहले बताईए दुखद अंत और खुशाल अंत दुख और खुशी के बारे में बात करना है फिलींग के इन दोनों का कम्पेयर करें आप, कौन से सीन में आपको दुख लगा, कौन से सीन में खुशी लगा, उन दोनों का कंपेयर करें जी नहीं मानते हैं जी जी REDACTED हूं नहीं ये तो मैं कहना चाहूँगी कि उन दोनों का फिर से मिलन हो गया फिर उन दोनों का शादी भी हो गया कुछ गलत फेमी के वजह से अह शाहिद कपूर ने उनसे गुस्स इसे ओर फिर ठीक हो गया उनके पेट में पल रहा बच्चा उनका था लेकिन वो सोच रहे थे कि उनका सादी हो चुका है और फिर बच्चा उनका नहीं है हां तो जब पता चला फिर दोनों ने खुशी खुशी शादी कर ली एक साथ रुके यही है ना आपकी स्टोरी ओके और फिर नेक्स्ट टॉपिक के बारे में बात करते हैं एक्ट्रेस के एक्ट्रेस के असरदार परफॉर्मेन्स",522,data/processed/audio/4.wav, अगर बाद ख़ाँ पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर �,1.0, अगर बाद ख़ाँ पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर पर �
